"Time","ZX_RPM","ZX_TPS","ZX_GEAR","LCC_AFR"
11.000,2267.050049,0.836000,1.000000,16.888592
11.100,2237.239990,1.500000,1.000000,16.794750
11.200,2235.679932,1.500000,1.000000,16.549049
11.300,2239.239990,1.500000,1.000000,16.017241
11.400,2235.000000,1.500000,1.000000,15.822750
11.500,2250.810059,1.500000,1.000000,16.680540
11.600,2221.389893,1.500000,1.000000,16.683081
11.700,2150.199951,1.500000,1.000000,16.561251
11.800,2175.550049,1.500000,1.000000,16.672430
11.900,2193.399902,1.500000,1.000000,16.816101
12.000,2190.399902,1.500000,1.000000,17.119001
12.100,2173.750000,1.812000,1.000000,17.164631
12.200,2148.909912,2.628000,1.000000,17.128580
12.300,2204.370117,3.444000,1.000000,17.067741
12.400,2269.500000,3.900000,1.000000,17.257702
12.500,2313.639893,3.900000,1.000000,17.214861
12.600,2346.949951,3.900000,1.000000,16.904501
12.700,2388.770020,4.257000,1.000000,16.666332
12.800,2426.909912,4.600000,1.000000,16.516251
12.900,2466.050049,4.600000,1.000000,16.354250
13.000,2517.620117,4.600000,1.000000,16.247391
13.100,2578.449951,4.600000,1.000000,16.138712
13.200,2624.790039,4.600000,1.000000,16.129532
13.300,2640.000000,3.151000,1.000000,16.267620
13.400,2678.350098,1.780000,1.000000,16.426901
13.500,2622.620117,1.500000,1.000000,16.263601
13.600,2477.360107,1.500000,1.000000,15.906151
13.700,2587.330078,1.500000,1.000000,15.410311
13.800,2546.149902,0.916000,1.000000,15.307291
13.900,2586.500000,1.300000,1.000000,15.491251
14.000,2556.020020,1.500000,1.000000,15.713861
14.100,2575.340088,2.132000,1.000000,15.303431
14.200,2701.000000,2.300000,1.000000,15.554601
14.300,2579.120117,2.300000,1.000000,16.233480
14.400,2592.199951,2.300000,1.000000,16.300682
14.500,2618.199951,2.988000,1.000000,16.351782
14.600,2634.199951,3.100000,1.000000,16.618080
14.700,2622.500000,3.100000,1.000000,16.902300
14.800,2667.000000,3.100000,1.000000,16.970480
14.900,2660.659912,3.100000,1.000000,16.699522
15.000,2660.000000,3.100000,1.000000,16.682001
15.100,2690.379883,3.100000,1.000000,16.925041
15.200,2722.000000,3.100000,1.000000,17.046001
15.300,2707.860107,3.100000,1.000000,17.043102
15.400,2751.840088,3.100000,1.000000,16.901001
15.500,2796.479980,3.100000,1.000000,16.905380
15.600,2805.280029,3.100000,1.000000,16.979761
15.700,2814.500000,3.020000,1.000000,17.031502
15.800,2766.439941,2.300000,1.000000,16.888762
15.900,2776.439941,2.300000,1.000000,16.778561
16.000,2777.320068,2.300000,1.000000,16.578440
16.100,2795.860107,2.300000,1.000000,16.218500
16.200,2781.600098,2.300000,1.000000,16.490202
16.300,2797.580078,2.300000,1.000000,16.970881
16.400,2790.679932,2.300000,1.000000,16.832521
16.500,2772.860107,2.300000,1.000000,16.830662
16.600,2712.320068,2.300000,1.000000,17.066441
16.700,2721.199951,2.060000,1.000000,17.184702
16.800,2722.800049,1.500000,1.000000,17.198162
16.900,2763.260010,1.772000,1.000000,16.960501
17.000,2777.479980,2.300000,1.000000,17.023439
17.100,2725.840088,2.300000,1.000000,17.029560
17.200,2676.600098,1.980000,1.000000,17.116402
17.300,2703.780029,1.836000,1.000000,17.003000
17.400,2736.239990,2.300000,1.000000,17.265680
17.500,2688.919922,2.300000,1.000000,17.432560
17.600,2660.479980,1.916000,1.000000,17.054081
17.700,2671.500000,1.900000,1.000000,16.951500
17.800,2637.800049,1.884000,1.000000,17.046001
17.900,2563.760010,1.068000,1.000000,16.873201
18.000,2523.959961,0.700000,1.000000,16.840240
18.100,2578.560059,0.700000,1.000000,17.259441
18.200,2601.000000,0.280000,1.000000,17.113401
18.300,2533.830078,0.427000,1.000000,16.946060
18.400,2493.479980,0.259000,1.000000,17.479910
18.500,2461.449951,0.000000,1.000000,17.902349
18.600,2442.320068,0.469000,1.000000,17.910660
18.700,2405.810059,0.700000,1.000000,17.725891
18.800,2356.629883,0.203000,1.000000,17.430801
18.900,2360.520020,0.511000,1.000000,17.093451
19.000,2340.750000,0.175000,1.000000,16.850002
19.100,2280.409912,0.000000,1.000000,16.708912
19.200,2268.159912,0.000000,1.000000,16.774431
19.300,2192.860107,0.567000,1.000000,16.680740
19.400,2188.280029,0.119000,1.000000,16.677071
19.500,2137.449951,0.595000,1.000000,16.781452
19.600,2121.909912,1.396000,1.000000,17.686401
19.700,2447.629883,7.107000,1.000000,18.052181
19.800,1932.900024,0.702000,1.000000,18.028221
19.900,2064.000000,2.883000,1.000000,17.250172
20.000,2348.750000,0.820000,1.000000,16.334152
20.100,2120.500000,0.700000,1.000000,16.472330
20.200,1942.719971,0.007000,1.000000,15.584031
20.300,2111.469971,0.046000,1.000000,16.086750
20.400,1980.880005,4.483000,1.000000,16.267410
20.500,2667.899902,0.700000,1.000000,16.524500
20.600,2872.649902,1.526000,1.000000,16.872330
20.700,2697.000000,11.375000,1.000000,16.912020
20.800,3735.649902,0.000000,1.000000,15.210771
20.900,3257.330078,0.091000,1.000000,15.071211
21.000,2895.199951,0.700000,1.000000,16.552401
21.100,2567.100098,0.700000,1.000000,16.755892
21.200,2284.479980,0.700000,1.000000,15.677320
21.300,1992.369995,0.553000,1.000000,15.738280
21.400,1803.250000,0.161000,1.000000,16.253931
21.500,1693.250000,0.700000,1.000000,16.758501
21.600,1661.449951,0.511000,1.000000,17.714211
21.700,1648.430054,0.203000,1.000000,18.115801
21.800,1574.770020,0.483000,1.000000,18.505751
21.900,1588.660034,0.000000,1.000000,18.959080
22.000,1527.199951,0.000000,1.000000,19.179701
22.100,1508.729980,0.259000,1.000000,19.305571
22.200,1515.869995,0.427000,1.000000,19.526340
22.300,1614.199951,0.280000,1.000000,19.654602
22.400,1605.560059,0.700000,1.000000,19.567001
22.500,1580.439941,0.392000,1.000000,19.656761
22.600,1587.380005,0.322000,1.000000,19.724081
22.700,1541.359985,0.700000,1.000000,19.563881
22.800,1548.500000,0.350000,1.000000,19.479500
22.900,1555.640015,0.000000,1.000000,19.698280
23.000,1535.000000,0.378000,1.000000,19.786602
23.100,1535.000000,0.308000,1.000000,19.925241
23.200,1528.040039,0.000000,1.000000,20.116941
23.300,1536.800049,0.420000,1.000000,20.135000
23.400,1565.839966,0.266000,1.000000,20.369982
23.500,1580.560059,0.000000,1.000000,20.803282
23.600,1576.719971,0.462000,1.000000,20.879541
23.700,1552.239990,0.224000,1.000000,20.794882
23.800,1564.400024,0.000000,1.000000,21.010500
23.900,1548.800049,0.000000,1.000000,21.373802
24.000,1550.099976,0.518000,1.000000,21.842300
24.100,1477.239990,0.168000,1.000000,22.081961
24.200,1483.420044,0.000000,1.000000,21.673962
24.300,1607.199951,0.000000,1.000000,20.977800
24.400,1578.599976,0.000000,1.000000,20.607861
24.500,1529.880005,0.588000,1.000000,20.900721
24.600,1566.859985,0.098000,1.000000,20.903221
24.700,1536.160034,0.616000,1.000000,20.700281
24.800,1505.800049,0.700000,1.000000,20.674002
24.900,1553.599976,0.056000,1.000000,20.674002
25.000,1499.719971,7.332000,1.000000,20.825340
25.100,2601.919922,0.312000,1.000000,20.471161
25.200,2395.159912,0.000000,1.000000,19.313320
25.300,2113.000000,0.000000,1.000000,19.246000
25.400,1873.400024,0.700000,1.000000,18.073721
25.500,1645.640015,0.732000,1.000000,17.684361
25.600,1586.420044,1.500000,1.000000,16.894880
25.700,1555.680054,1.564000,1.000000,16.803642
25.800,1685.800049,2.300000,1.000000,16.947300
25.900,1867.599976,2.300000,1.000000,17.892960
26.000,1978.060059,2.300000,1.000000,18.898520
26.100,2087.879883,2.300000,1.000000,18.992720
26.200,2090.280029,2.300000,1.000000,18.455841
26.300,2128.000000,2.300000,1.000000,18.156601
26.400,2124.010010,2.132000,1.000000,17.785191
26.500,2057.709961,1.316000,1.000000,17.671572
26.600,1808.000000,0.525000,1.000000,17.768002
26.700,1596.140015,0.189000,1.000000,17.964201
26.800,1611.630005,0.700000,1.000000,18.081001
26.900,1544.229980,0.483000,1.000000,17.900270
