"Time","ZX_RPM","ZX_TPS","ZX_GEAR","LCC_AFR"
12.600,9559.250000,11.855000,3.000000,12.242701
12.700,9351.700195,5.425000,3.000000,11.922450
12.800,9153.650391,4.005000,3.000000,12.069800
12.900,9191.299805,2.540000,3.000000,13.023300
13.000,9212.349609,1.620000,3.000000,13.829301
13.100,9154.500000,1.500000,3.000000,14.363750
13.200,9087.900391,2.180000,3.000000,14.475400
13.300,8988.959961,2.972000,3.000000,14.213201
13.400,8942.599609,3.772000,3.000000,13.305201
13.500,8947.080078,3.900000,3.000000,12.860600
13.600,8985.120117,5.832000,3.000000,12.647401
13.700,9401.919922,13.424000,3.000000,12.678321
13.800,9332.160156,16.143999,3.000000,12.763081
13.900,9393.040039,16.988001,3.000000,12.519960
14.000,9399.919922,15.168000,3.000000,12.728041
14.100,9427.049805,11.563001,3.000000,12.886560
14.200,9442.959961,7.663000,3.000000,12.968760
14.300,9244.139648,6.336000,3.000000,12.751921
14.400,9203.000000,6.200000,3.000000,12.499161
14.500,9232.049805,5.536000,3.000000,12.432931
14.600,9144.209961,4.736000,3.000000,12.222160
14.700,9079.349609,4.600000,3.000000,12.361771
14.800,8995.299805,5.264000,3.000000,12.483661
14.900,8928.339844,5.400000,3.000000,12.417360
15.000,8907.980469,6.056000,3.000000,12.446561
15.100,8906.000000,6.200000,3.000000,12.444700
15.200,8995.379883,8.086000,3.000000,12.633060
15.300,8960.879883,9.156000,3.000000,12.854581
15.400,8913.740234,10.612000,3.000000,13.013721
15.500,8985.540039,12.212000,3.000000,12.907981
15.600,8967.740234,12.500000,3.000000,12.771581
15.700,8976.200195,13.066999,3.000000,12.665380
15.800,9024.549805,13.848000,3.000000,12.787751
15.900,9018.799805,15.296000,3.000000,12.809660
16.000,9021.480469,16.815001,3.000000,12.653101
16.100,9121.009766,17.747999,3.000000,12.629150
16.200,9172.349609,18.548000,3.000000,12.632001
16.300,9169.280273,22.507000,3.000000,12.490251
16.400,9259.339844,24.695999,3.000000,12.539621
16.500,9346.599609,26.200001,3.000000,12.651800
16.600,9391.000000,26.500000,3.000000,12.967001
16.700,9454.000000,27.140001,3.000000,13.040001
16.800,9496.000000,27.300001,3.000000,13.482401
16.900,9563.000000,29.140001,3.000000,13.534600
17.000,9727.599609,30.240000,3.000000,13.870401
17.100,9746.599609,31.040001,3.000000,14.155601
17.200,9904.400391,33.040001,3.000000,14.217000
